resultId,raceId,driverId,constructorId,grid,positionOrder,points_x,laps,time_x,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year,round,circuitId,name_x,date,time_y,name_y,location,country,lat,lng,alt,status,constructorStandingsId,wins,stop_1_ms,stop_2_ms,stop_3_ms,stop_1_lap,stop_2_lap,stop_3_lap,lap_1_ms,lap_2_ms,lap_3_ms,lap_4_ms,lap_5_ms,lap_6_ms,lap_7_ms,lap_8_ms,lap_9_ms,lap_10_ms,lap_11_ms,lap_12_ms,lap_13_ms,lap_14_ms,lap_15_ms,lap_16_ms,lap_17_ms,lap_18_ms,lap_19_ms,lap_20_ms,lap_21_ms,lap_22_ms,lap_23_ms,lap_24_ms,lap_25_ms,lap_26_ms,lap_27_ms,lap_28_ms,lap_29_ms,lap_30_ms,lap_31_ms,lap_32_ms,lap_33_ms,lap_34_ms,lap_35_ms,lap_36_ms,lap_37_ms,lap_38_ms,lap_39_ms,lap_40_ms,lap_41_ms,lap_42_ms,lap_43_ms,lap_44_ms,lap_45_ms,lap_46_ms,lap_47_ms,lap_48_ms,lap_49_ms,lap_50_ms,lap_51_ms,lap_52_ms,lap_53_ms,lap_54_ms,lap_55_ms,lap_56_ms,lap_57_ms,lap_58_ms,lap_59_ms,lap_60_ms,lap_61_ms,lap_62_ms,lap_63_ms,lap_64_ms,lap_65_ms,lap_66_ms,lap_67_ms,lap_68_ms,lap_69_ms,lap_70_ms,lap_71_ms,lap_72_ms,lap_73_ms,lap_74_ms,lap_75_ms,lap_76_ms,lap_77_ms,lap_78_ms
23199,960,828,15,20,19,0.0,3,\N,\N,2,19,2:15.255,186.421,6,2016,13,13,Belgian Grand Prix,2016-08-28,12:00:00,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,Gearbox,26599,0,,,,,,,130752.0,135255.0,156352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23200,960,832,5,14,20,0.0,1,\N,\N,\N,0,\N,\N,29,2016,13,13,Belgian Grand Prix,2016-08-28,12:00:00,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,Puncture,26596,0,,,,,,,125072.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23201,960,18,1,9,21,0.0,1,\N,\N,\N,0,\N,\N,130,2016,13,13,Belgian Grand Prix,2016-08-28,12:00:00,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,Collision damage,26598,0,,,,,,,141859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23202,960,836,209,15,22,0.0,0,\N,\N,\N,0,\N,\N,130,2016,13,13,Belgian Grand Prix,2016-08-28,12:00:00,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,Collision damage,26600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23203,961,3,131,2,1,25.0,53,1:17:28.089,4648089,26,9,1:26.599,240.820,1,2016,14,14,Italian Grand Prix,2016-09-04,12:00:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,Finished,26601,13,25550.0,,,24.0,,,88926.0,87726.0,88015.0,87243.0,87464.0,87234.0,87130.0,87153.0,86846.0,86842.0,86760.0,86896.0,87009.0,86972.0,87242.0,87156.0,87413.0,87433.0,87948.0,88107.0,88282.0,87593.0,88039.0,92860.0,108595.0,86599.0,86910.0,87171.0,87533.0,87605.0,87148.0,87206.0,86742.0,86627.0,86684.0,86806.0,86835.0,86690.0,87136.0,86955.0,86813.0,86674.0,87064.0,87084.0,86663.0,86977.0,87383.0,87099.0,86970.0,86904.0,86943.0,86656.0,87328.0,,,,,,,,,,,,,,,,,,,,,,,,,
23204,961,1,131,1,2,18.0,53,+15.070,4663159,27,4,1:26.303,241.646,1,2016,14,14,Italian Grand Prix,2016-09-04,12:00:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,Finished,26601,13,23633.0,,,25.0,,,92476.0,88059.0,87845.0,88666.0,88125.0,87983.0,88054.0,87907.0,88261.0,88288.0,87740.0,87923.0,87592.0,87468.0,87671.0,87401.0,87482.0,87373.0,87270.0,87379.0,87641.0,87414.0,87689.0,87984.0,92983.0,106279.0,86303.0,86953.0,86870.0,87212.0,87245.0,87705.0,87125.0,87124.0,87133.0,86688.0,86807.0,86382.0,86780.0,86801.0,88396.0,87410.0,87390.0,87165.0,87225.0,86560.0,86781.0,86616.0,87145.0,87091.0,87053.0,87307.0,88939.0,,,,,,,,,,,,,,,,,,,,,,,,,
23205,961,20,6,3,3,15.0,53,+20.990,4669079,48,5,1:26.310,241.626,1,2016,14,14,Italian Grand Prix,2016-09-04,12:00:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,Finished,26602,0,25472.0,25033.0,,16.0,33.0,,89978.0,88078.0,88059.0,87563.0,87608.0,87433.0,87479.0,87721.0,87571.0,87541.0,87982.0,87997.0,88037.0,88312.0,88497.0,93305.0,108051.0,87077.0,87059.0,86996.0,87152.0,87008.0,86985.0,86960.0,86915.0,87047.0,86775.0,87366.0,87027.0,87262.0,87216.0,87100.0,91935.0,106974.0,86392.0,86376.0,86462.0,86462.0,86402.0,86565.0,86501.0,86759.0,86324.0,86444.0,86456.0,86358.0,86394.0,86310.0,86625.0,86593.0,86386.0,86775.0,86429.0,,,,,,,,,,,,,,,,,,,,,,,,,
23206,961,8,6,4,4,12.0,53,+27.561,4675650,50,3,1:26.016,242.452,1,2016,14,14,Italian Grand Prix,2016-09-04,12:00:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,Finished,26602,0,24116.0,24279.0,,15.0,34.0,,90710.0,88139.0,88081.0,87716.0,87577.0,87795.0,87765.0,88182.0,88121.0,87838.0,87849.0,88134.0,87862.0,88275.0,92635.0,107419.0,88138.0,87335.0,87117.0,87249.0,87195.0,87097.0,87055.0,87146.0,87071.0,87365.0,86925.0,87323.0,87373.0,87337.0,87391.0,87369.0,87450.0,92532.0,107363.0,86653.0,86830.0,86962.0,86473.0,86663.0,86522.0,86287.0,86268.0,86658.0,86577.0,86573.0,86468.0,86709.0,86357.0,86016.0,86316.0,86526.0,86863.0,,,,,,,,,,,,,,,,,,,,,,,,,
23207,961,817,9,6,5,10.0,53,+45.295,4693384,52,2,1:25.919,242.726,1,2016,14,14,Italian Grand Prix,2016-09-04,12:00:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,Finished,26603,1,23745.0,23633.0,,16.0,37.0,,92222.0,89325.0,88351.0,88317.0,88184.0,88317.0,88322.0,88203.0,88445.0,88392.0,88216.0,88494.0,88374.0,88203.0,88493.0,92589.0,107625.0,87635.0,88288.0,87824.0,87544.0,87567.0,87499.0,87606.0,87585.0,87669.0,87849.0,87905.0,87665.0,87692.0,87301.0,87315.0,87767.0,87539.0,87395.0,87555.0,92059.0,106142.0,86315.0,86799.0,86459.0,86512.0,86466.0,86388.0,86378.0,86252.0,86355.0,86877.0,87211.0,87229.0,86615.0,85919.0,88136.0,,,,,,,,,,,,,,,,,,,,,,,,,
23208,961,822,3,5,6,8.0,53,+51.015,4699104,46,10,1:26.708,240.517,1,2016,14,14,Italian Grand Prix,2016-09-04,12:00:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,Finished,26604,0,24161.0,23899.0,,13.0,30.0,,91540.0,88546.0,87929.0,88169.0,87979.0,88107.0,88255.0,88082.0,88389.0,88586.0,89206.0,88895.0,93359.0,107752.0,87831.0,87855.0,88057.0,88212.0,87884.0,87871.0,87683.0,87731.0,87721.0,87582.0,87758.0,87544.0,87546.0,87872.0,87807.0,91988.0,106315.0,87097.0,86825.0,87236.0,87072.0,86930.0,87106.0,86966.0,87329.0,86867.0,87080.0,86929.0,86866.0,86767.0,86755.0,86708.0,88465.0,87126.0,87335.0,87387.0,88235.0,87752.0,88220.0,,,,,,,,,,,,,,,,,,,,,,,,,
23209,961,830,9,7,7,6.0,53,+54.236,4702325,50,8,1:26.405,241.361,1,2016,14,14,Italian Grand Prix,2016-09-04,12:00:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,Finished,26603,1,24610.0,23827.0,,13.0,35.0,,95518.0,89633.0,89533.0,89471.0,89178.0,88410.0,88242.0,88239.0,88561.0,88592.0,88792.0,88588.0,92926.0,107784.0,88738.0,88733.0,87369.0,87769.0,87271.0,87567.0,87534.0,87916.0,87468.0,87576.0,87705.0,87570.0,87345.0,88103.0,87475.0,87577.0,87663.0,87701.0,87997.0,88228.0,92169.0,106971.0,86539.0,86460.0,86516.0,86685.0,86800.0,86640.0,86799.0,87100.0,86760.0,86631.0,86822.0,87404.0,86648.0,86405.0,86625.0,86703.0,86876.0,,,,,,,,,,,,,,,,,,,,,,,,,
23210,961,815,10,8,8,4.0,53,+1:04.954,4713043,40,12,1:26.920,239.930,1,2016,14,14,Italian Grand Prix,2016-09-04,12:00:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,Finished,26606,0,24537.0,24033.0,,15.0,28.0,,93388.0,89026.0,88539.0,88635.0,88132.0,88638.0,88524.0,88533.0,88444.0,88534.0,88543.0,88560.0,88819.0,88942.0,93349.0,108087.0,88269.0,87567.0,87841.0,87766.0,88383.0,87807.0,87742.0,87709.0,87687.0,87726.0,87419.0,92316.0,106679.0,87224.0,87927.0,86972.0,87128.0,87340.0,87087.0,87192.0,87006.0,87008.0,87110.0,86920.0,87292.0,87019.0,87267.0,87124.0,87155.0,87234.0,87535.0,90478.0,88273.0,88205.0,88184.0,88188.0,88571.0,,,,,,,,,,,,,,,,,,,,,,,,,
23211,961,13,3,11,9,2.0,53,+1:05.617,4713706,50,7,1:26.400,241.375,1,2016,14,14,Italian Grand Prix,2016-09-04,12:00:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,Finished,26604,0,23940.0,23822.0,,16.0,36.0,,94193.0,89652.0,88998.0,88708.0,88570.0,88664.0,88667.0,88770.0,88726.0,88770.0,88973.0,88921.0,89090.0,89303.0,89166.0,93176.0,108035.0,87469.0,87891.0,87727.0,87714.0,87659.0,88773.0,87707.0,87776.0,87694.0,87868.0,87945.0,87860.0,88053.0,88127.0,88193.0,88291.0,88899.0,89038.0,93334.0,106537.0,86917.0,87066.0,86988.0,86979.0,86964.0,86784.0,86833.0,86747.0,86813.0,86764.0,86616.0,86621.0,86400.0,86661.0,86691.0,86925.0,,,,,,,,,,,,,,,,,,,,,,,,,
23212,961,807,10,9,10,1.0,53,+1:18.656,4726745,40,13,1:26.954,239.837,1,2016,14,14,Italian Grand Prix,2016-09-04,12:00:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,Finished,26606,0,24043.0,24553.0,,14.0,33.0,,95048.0,89761.0,89544.0,89437.0,90463.0,88743.0,88645.0,88767.0,88894.0,88700.0,88971.0,89064.0,88995.0,93797.0,107202.0,88016.0,88444.0,88770.0,88072.0,88501.0,88047.0,87712.0,88167.0,88426.0,88750.0,88539.0,88644.0,88377.0,88132.0,87901.0,87987.0,88352.0,93501.0,108026.0,87968.0,87494.0,87257.0,87677.0,86980.0,86954.0,86969.0,87109.0,87180.0,87213.0,87407.0,87270.0,87203.0,87358.0,87427.0,87129.0,87203.0,86991.0,87561.0,,,,,,,,,,,,,,,,,,,,,,,,,
23213,961,154,210,17,11,0.0,52,\N,\N,50,15,1:27.227,239.086,11,2016,14,14,Italian Grand Prix,2016-09-04,12:00:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,+1 Lap,26605,0,25340.0,,,28.0,,,96249.0,90127.0,89449.0,89403.0,89791.0,89245.0,89548.0,89174.0,89435.0,89362.0,89057.0,89492.0,89113.0,89383.0,88936.0,89558.0,89900.0,89252.0,90716.0,89502.0,89460.0,91141.0,90206.0,90179.0,90167.0,91021.0,90207.0,96749.0,109051.0,87681.0,87691.0,87822.0,88025.0,88141.0,87905.0,87659.0,87828.0,87622.0,87631.0,87462.0,87483.0,87454.0,87371.0,87252.0,87782.0,88206.0,88812.0,87589.0,87233.0,87227.0,87470.0,87456.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23214,961,18,1,14,12,0.0,52,\N,\N,40,6,1:26.354,241.503,11,2016,14,14,Italian Grand Prix,2016-09-04,12:00:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,+1 Lap,26609,0,26427.0,24418.0,,15.0,38.0,,101331.0,90398.0,89433.0,89900.0,89721.0,90090.0,89670.0,88827.0,89111.0,88699.0,89012.0,88941.0,88866.0,90348.0,94688.0,109814.0,88019.0,88257.0,88142.0,88301.0,88087.0,88294.0,88424.0,88225.0,88362.0,88090.0,88036.0,88163.0,88236.0,88519.0,88286.0,88243.0,88378.0,88279.0,88271.0,88234.0,88408.0,92928.0,107477.0,86354.0,86693.0,86734.0,86744.0,87068.0,86887.0,86759.0,87070.0,87002.0,86845.0,86876.0,87123.0,87563.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23215,961,821,210,10,13,0.0,52,\N,\N,42,14,1:27.106,239.418,11,2016,14,14,Italian Grand Prix,2016-09-04,12:00:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,+1 Lap,26605,0,25150.0,25515.0,,16.0,34.0,,99568.0,91590.0,89670.0,89683.0,89734.0,90689.0,90541.0,89668.0,89637.0,90381.0,89992.0,89841.0,90393.0,89712.0,91061.0,94642.0,108782.0,89682.0,88588.0,88530.0,88379.0,89138.0,88150.0,87986.0,88187.0,88424.0,88399.0,88608.0,88406.0,88377.0,89149.0,88350.0,88514.0,92814.0,109273.0,87417.0,87130.0,87523.0,87735.0,87363.0,87272.0,87106.0,87155.0,87423.0,87623.0,87398.0,87192.0,87423.0,87948.0,89517.0,87313.0,87342.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23216,961,4,1,12,14,0.0,52,\N,\N,51,1,1:25.340,244.373,11,2016,14,14,Italian Grand Prix,2016-09-04,12:00:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,+1 Lap,26609,0,26843.0,23694.0,24082.0,13.0,33.0,49.0,94732.0,89663.0,89376.0,89361.0,89109.0,88563.0,88930.0,89486.0,88678.0,88908.0,88797.0,88931.0,93722.0,110401.0,88818.0,88613.0,88596.0,88437.0,88415.0,88561.0,88731.0,88587.0,88500.0,88424.0,88513.0,88488.0,88553.0,90176.0,89004.0,88711.0,88755.0,89489.0,93266.0,107957.0,88762.0,88150.0,87843.0,87914.0,88683.0,86950.0,87540.0,87937.0,87553.0,88497.0,87170.0,87312.0,87229.0,87728.0,91473.0,108735.0,85340.0,86683.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23217,961,832,5,15,15,0.0,52,\N,\N,41,11,1:26.751,240.398,11,2016,14,14,Italian Grand Prix,2016-09-04,12:00:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,+1 Lap,26607,0,25301.0,24341.0,,23.0,39.0,,96876.0,90904.0,89834.0,90039.0,90072.0,89489.0,89781.0,89419.0,89577.0,89276.0,89448.0,89280.0,89468.0,90420.0,90833.0,90196.0,91248.0,89654.0,91192.0,90525.0,90923.0,91040.0,95600.0,109800.0,88440.0,88317.0,88734.0,88658.0,88558.0,88645.0,88484.0,88531.0,88573.0,88348.0,88261.0,89267.0,88038.0,87912.0,92704.0,107200.0,86751.0,87518.0,87155.0,87365.0,88753.0,87077.0,87542.0,87506.0,87240.0,87300.0,86825.0,86827.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23218,961,828,15,19,16,0.0,52,\N,\N,37,19,1:28.552,235.509,11,2016,14,14,Italian Grand Prix,2016-09-04,12:00:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,+1 Lap,26610,0,25145.0,,,23.0,,,99429.0,91159.0,89764.0,89796.0,89767.0,90647.0,89840.0,90044.0,89915.0,90066.0,90209.0,89707.0,90356.0,89954.0,90018.0,89943.0,91147.0,90304.0,90351.0,90056.0,90049.0,90288.0,95061.0,110010.0,89599.0,89912.0,89646.0,89601.0,89450.0,89277.0,89883.0,90222.0,89638.0,89121.0,90102.0,89644.0,88552.0,89249.0,88793.0,89149.0,89810.0,89797.0,89445.0,89245.0,88792.0,89059.0,88929.0,89031.0,89641.0,88880.0,89962.0,89660.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23219,961,825,4,21,17,0.0,52,\N,\N,52,16,1:27.618,238.019,11,2016,14,14,Italian Grand Prix,2016-09-04,12:00:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,+1 Lap,26608,0,24505.0,23757.0,,14.0,30.0,,98527.0,91326.0,89443.0,90200.0,89953.0,90999.0,92382.0,90924.0,90557.0,90397.0,90235.0,90524.0,90466.0,95052.0,109664.0,89444.0,89260.0,89528.0,90678.0,90217.0,89650.0,89819.0,89619.0,89998.0,90168.0,90041.0,90670.0,89880.0,90916.0,94744.0,109787.0,89200.0,89163.0,89258.0,89741.0,89683.0,90161.0,90714.0,90743.0,90682.0,89419.0,89385.0,89757.0,90001.0,89010.0,89059.0,91048.0,89577.0,89038.0,88410.0,87953.0,87618.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23220,961,839,209,22,18,0.0,51,\N,\N,51,18,1:28.534,235.556,12,2016,14,14,Italian Grand Prix,2016-09-04,12:00:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,+2 Laps,26611,0,25539.0,,,32.0,,,100362.0,95334.0,90238.0,90641.0,90626.0,90338.0,90584.0,90591.0,90767.0,90821.0,90528.0,90744.0,90788.0,91079.0,90716.0,90715.0,90758.0,91160.0,90482.0,91567.0,90698.0,91346.0,92085.0,90574.0,91307.0,93777.0,93366.0,92483.0,93611.0,92297.0,91808.0,97572.0,110771.0,89043.0,89791.0,89542.0,89255.0,89303.0,90492.0,89459.0,90418.0,89661.0,89389.0,89538.0,90728.0,90567.0,90393.0,88846.0,88652.0,90262.0,88534.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
23221,961,826,5,16,19,0.0,36,\N,\N,35,17,1:28.037,236.886,84,2016,14,14,Italian Grand Prix,2016-09-04,12:00:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,Battery,26607,0,25183.0,24363.0,,13.0,33.0,,97293.0,90951.0,90247.0,90268.0,89664.0,89721.0,89630.0,90013.0,90221.0,91026.0,90435.0,90164.0,96788.0,110641.0,89328.0,89414.0,89357.0,90600.0,89556.0,89580.0,91442.0,90039.0,89829.0,90351.0,89578.0,89423.0,89296.0,89426.0,89783.0,89609.0,90729.0,89844.0,94141.0,110166.0,88037.0,93107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23222,961,836,209,13,20,0.0,26,\N,\N,18,20,1:28.723,235.055,44,2016,14,14,Italian Grand Prix,2016-09-04,12:00:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,Oil leak,26611,0,25962.0,,,16.0,,,96182.0,91058.0,89803.0,90261.0,89574.0,89353.0,89510.0,89573.0,89140.0,89223.0,89372.0,89672.0,89486.0,90017.0,90169.0,95353.0,112311.0,88723.0,88920.0,89311.0,89074.0,89310.0,89276.0,89163.0,89273.0,88941.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23223,961,835,4,20,21,0.0,7,\N,\N,4,21,1:31.361,228.268,130,2016,14,14,Italian Grand Prix,2016-09-04,12:00:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,Collision damage,26608,0,33275.0,,,2.0,,,98000.0,109997.0,120846.0,91361.0,91406.0,91445.0,100508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23224,961,831,15,18,22,0.0,6,\N,\N,\N,0,\N,\N,130,2016,14,14,Italian Grand Prix,2016-09-04,12:00:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,Collision damage,26610,0,27786.0,810454.0,36594.0,2.0,4.0,5.0,97837.0,151901.0,119410.0,107370.0,914219.0,139840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23225,962,3,131,1,1,25.0,61,1:55:48.950,6948950,38,6,1:50.296,165.318,1,2016,15,15,Singapore Grand Prix,2016-09-18,12:00:00,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,Finished,26612,14,26350.0,30546.0,28970.0,1.0,16.0,33.0,158861.0,174003.0,112299.0,112491.0,111987.0,111939.0,111284.0,110966.0,111510.0,111082.0,111123.0,111047.0,111402.0,111043.0,111471.0,119213.0,132945.0,111944.0,110987.0,110770.0,110955.0,111151.0,111013.0,110826.0,110839.0,111104.0,111266.0,111504.0,111569.0,111552.0,111823.0,112179.0,119545.0,131944.0,110749.0,111559.0,111416.0,110296.0,111020.0,110862.0,110680.0,110733.0,110399.0,110756.0,110805.0,110423.0,110694.0,111340.0,110826.0,110418.0,110364.0,110405.0,110911.0,111229.0,111082.0,111052.0,110300.0,110491.0,110790.0,111192.0,112521.0,,,,,,,,,,,,,,,,,
23226,962,817,9,2,2,18.0,61,+0.488,6949438,49,1,1:47.187,170.113,1,2016,15,15,Singapore Grand Prix,2016-09-18,12:00:00,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,Finished,26614,1,25925.0,28890.0,28921.0,1.0,15.0,32.0,159985.0,173579.0,113756.0,112615.0,111888.0,111787.0,112008.0,111786.0,111904.0,111617.0,111781.0,111915.0,111759.0,111803.0,119762.0,132646.0,111173.0,111049.0,110798.0,110943.0,110499.0,110560.0,110530.0,110697.0,110656.0,110724.0,111181.0,111623.0,111629.0,111807.0,112168.0,120513.0,131920.0,111508.0,111502.0,111134.0,110760.0,110942.0,110333.0,110406.0,110902.0,110721.0,110333.0,110321.0,110299.0,110193.0,117418.0,126985.0,107187.0,107630.0,107779.0,107791.0,108890.0,108871.0,108679.0,109298.0,110357.0,109770.0,109641.0,109816.0,110911.0,,,,,,,,,,,,,,,,,
23227,962,1,131,3,3,15.0,61,+8.038,6956988,52,3,1:47.752,169.221,1,2016,15,15,Singapore Grand Prix,2016-09-18,12:00:00,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,Finished,26612,14,24453.0,29150.0,28421.0,1.0,15.0,34.0,163356.0,170497.0,114621.0,113712.0,111838.0,111867.0,112303.0,111234.0,112254.0,111978.0,111535.0,112543.0,112458.0,112275.0,118980.0,131101.0,111934.0,112096.0,112045.0,111416.0,110792.0,110921.0,110792.0,112268.0,111682.0,111375.0,111588.0,111250.0,111426.0,111245.0,111539.0,111229.0,118385.0,119672.0,131138.0,110324.0,110316.0,110534.0,109263.0,109797.0,109996.0,109916.0,110085.0,109698.0,116915.0,127740.0,108617.0,108725.0,108307.0,109080.0,108085.0,107752.0,108725.0,109594.0,110015.0,108852.0,109066.0,109363.0,110230.0,110374.0,110274.0,,,,,,,,,,,,,,,,,
23228,962,8,6,5,4,12.0,61,+10.219,6959169,51,4,1:48.204,168.515,1,2016,15,15,Singapore Grand Prix,2016-09-18,12:00:00,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,Finished,26613,0,24874.0,29041.0,29135.0,1.0,17.0,33.0,165458.0,169070.0,114960.0,113477.0,112432.0,111987.0,112324.0,112128.0,112077.0,112144.0,112797.0,111989.0,112190.0,112524.0,113001.0,112851.0,120867.0,129903.0,109882.0,110535.0,110597.0,110854.0,110927.0,111134.0,111341.0,111321.0,111698.0,111215.0,111473.0,111582.0,111278.0,111948.0,122091.0,128905.0,110049.0,110801.0,110373.0,110591.0,110201.0,110457.0,110654.0,110094.0,110749.0,110211.0,110177.0,117585.0,128651.0,109058.0,108461.0,108896.0,108204.0,108693.0,108657.0,109054.0,109691.0,108752.0,109329.0,109201.0,109909.0,110788.0,110923.0,,,,,,,,,,,,,,,,,
23229,962,20,6,22,5,10.0,61,+27.694,6976644,45,2,1:47.345,169.863,1,2016,15,15,Singapore Grand Prix,2016-09-18,12:00:00,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,Finished,26613,0,24342.0,28924.0,29391.0,1.0,24.0,42.0,192121.0,153322.0,115211.0,116268.0,114187.0,112743.0,113227.0,113130.0,114172.0,114050.0,113861.0,114234.0,114388.0,113683.0,113316.0,113514.0,114545.0,114890.0,113679.0,113874.0,113492.0,113851.0,113375.0,121070.0,128707.0,110116.0,112726.0,109982.0,109641.0,109857.0,110097.0,112041.0,110446.0,110676.0,111400.0,111272.0,111750.0,110826.0,110873.0,110883.0,111352.0,119325.0,128737.0,107706.0,107345.0,108186.0,108335.0,108554.0,109167.0,109693.0,108895.0,108335.0,108942.0,109467.0,109208.0,109164.0,109587.0,109803.0,111328.0,110982.0,111037.0,,,,,,,,,,,,,,,,,
23230,962,830,9,4,6,8.0,61,+1:11.197,7020147,46,5,1:49.050,167.207,1,2016,15,15,Singapore Grand Prix,2016-09-18,12:00:00,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,Finished,26614,1,25740.0,28815.0,28948.0,1.0,13.0,27.0,171564.0,165038.0,115932.0,114378.0,114338.0,113792.0,113600.0,112503.0,113238.0,113108.0,113420.0,113965.0,121363.0,130887.0,112845.0,111910.0,113101.0,113373.0,114443.0,113752.0,112481.0,112580.0,112780.0,112698.0,112921.0,112912.0,120350.0,129287.0,109720.0,110754.0,113218.0,112433.0,110905.0,110503.0,110883.0,111101.0,113415.0,111258.0,111181.0,111237.0,111428.0,111623.0,112205.0,118888.0,128879.0,109050.0,109385.0,112960.0,109505.0,109886.0,109139.0,110285.0,111765.0,111174.0,109877.0,109939.0,110058.0,110772.0,111724.0,111457.0,110981.0,,,,,,,,,,,,,,,,,
23231,962,4,1,9,7,6.0,61,+1:29.198,7038148,49,12,1:51.249,163.902,1,2016,15,15,Singapore Grand Prix,2016-09-18,12:00:00,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,Finished,26620,0,24649.0,29401.0,30381.0,1.0,14.0,34.0,167051.0,168288.0,115614.0,114322.0,113969.0,113664.0,113440.0,113129.0,112871.0,112595.0,112595.0,112779.0,112948.0,120492.0,133198.0,113728.0,112872.0,112876.0,113286.0,112923.0,112847.0,113183.0,112791.0,112761.0,112671.0,112357.0,112331.0,111751.0,112010.0,112128.0,111912.0,112131.0,112810.0,119950.0,133920.0,112035.0,112263.0,112631.0,112479.0,112141.0,111803.0,112097.0,112582.0,111608.0,112086.0,112334.0,111906.0,111547.0,111249.0,111433.0,111672.0,111783.0,111937.0,114070.0,112967.0,112542.0,112368.0,112720.0,112893.0,113194.0,113615.0,,,,,,,,,,,,,,,,,
