resultId,raceId,driverId,constructorId,grid,positionOrder,points_x,laps,time_x,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year,round,circuitId,name_x,date,time_y,name_y,location,country,lat,lng,alt,status,constructorStandingsId,wins
24411,1020,848,5,16,6,8.0,64,+10.052,6281327,63,10,1:17.850,211.514,1,2019,11,10,German Grand Prix,2019-07-28,13:10:00,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,Finished,27340,0
24412,1020,154,210,6,7,6.0,64,+16.838,6288113,55,7,1:17.746,211.797,1,2019,11,10,German Grand Prix,2019-07-28,13:10:00,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,Finished,27336,0
24413,1020,825,210,12,8,4.0,64,+18.765,6290040,62,5,1:17.507,212.450,1,2019,11,10,German Grand Prix,2019-07-28,13:10:00,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,Finished,27336,0
24414,1020,1,131,1,9,2.0,64,+19.667,6290942,64,12,1:18.811,208.935,1,2019,11,10,German Grand Prix,2019-07-28,13:10:00,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,Finished,27333,9
24415,1020,9,3,18,10,1.0,64,+24.987,6296262,63,13,1:19.062,208.271,1,2019,11,10,German Grand Prix,2019-07-28,13:10:00,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,Finished,27342,0
24416,1020,847,3,17,11,0.0,64,+26.404,6297679,60,3,1:17.485,212.510,1,2019,11,10,German Grand Prix,2019-07-28,13:10:00,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,Finished,27342,0
24417,1020,8,51,5,12,0.0,64,+42.214,6313489,60,15,1:19.563,206.960,1,2019,11,10,German Grand Prix,2019-07-28,13:10:00,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,Finished,27338,0
24418,1020,841,51,11,13,0.0,64,+43.849,6315124,60,14,1:19.300,207.646,1,2019,11,10,German Grand Prix,2019-07-28,13:10:00,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,Finished,27338,0
24419,1020,842,9,4,14,0.0,61,\N,\N,56,4,1:17.495,212.483,4,2019,11,10,German Grand Prix,2019-07-28,13:10:00,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,Collision,27334,2
24420,1020,822,131,3,15,0.0,56,\N,\N,54,11,1:18.272,210.374,3,2019,11,10,German Grand Prix,2019-07-28,13:10:00,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,Accident,27333,9
24421,1020,807,4,9,16,0.0,39,\N,\N,18,17,1:29.576,183.826,3,2019,11,10,German Grand Prix,2019-07-28,13:10:00,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,Accident,27337,0
24422,1020,844,6,10,17,0.0,27,\N,\N,17,16,1:27.697,187.764,3,2019,11,10,German Grand Prix,2019-07-28,13:10:00,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,Accident,27335,0
24423,1020,846,1,19,18,0.0,25,\N,\N,16,18,1:31.081,180.788,75,2019,11,10,German Grand Prix,2019-07-28,13:10:00,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,Power loss,27341,0
24424,1020,817,4,13,19,0.0,13,\N,\N,10,19,1:32.654,177.719,43,2019,11,10,German Grand Prix,2019-07-28,13:10:00,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,Exhaust,27337,0
24425,1020,815,211,8,20,0.0,1,\N,\N,\N,0,\N,\N,20,2019,11,10,German Grand Prix,2019-07-28,13:10:00,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,Spun off,27339,0
24426,1021,1,131,3,1,25.0,70,1:35:03.796,5703796,60,2,1:18.528,200.840,1,2019,12,11,Hungarian Grand Prix,2019-08-04,13:10:00,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,Finished,27343,10
24427,1021,830,9,1,2,19.0,70,+17.796,5721592,69,1,1:17.103,204.552,1,2019,12,11,Hungarian Grand Prix,2019-08-04,13:10:00,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,Finished,27344,2
24428,1021,20,6,5,3,15.0,70,+1:01.433,5765229,65,4,1:19.786,197.673,1,2019,12,11,Hungarian Grand Prix,2019-08-04,13:10:00,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,Finished,27345,0
24429,1021,844,6,4,4,12.0,70,+1:05.250,5769046,49,5,1:20.493,195.937,1,2019,12,11,Hungarian Grand Prix,2019-08-04,13:10:00,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,Finished,27345,0
24430,1021,832,1,8,5,10.0,69,\N,\N,66,10,1:21.002,194.706,11,2019,12,11,Hungarian Grand Prix,2019-08-04,13:10:00,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,+1 Lap,27351,0
24431,1021,842,9,6,6,8.0,69,\N,\N,65,12,1:21.045,194.602,11,2019,12,11,Hungarian Grand Prix,2019-08-04,13:10:00,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,+1 Lap,27344,2
24432,1021,8,51,10,7,6.0,69,\N,\N,65,9,1:20.880,195.000,11,2019,12,11,Hungarian Grand Prix,2019-08-04,13:10:00,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,+1 Lap,27348,0
24433,1021,822,131,2,8,4.0,69,\N,\N,59,3,1:19.331,198.807,11,2019,12,11,Hungarian Grand Prix,2019-08-04,13:10:00,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,+1 Lap,27343,10
24434,1021,846,1,7,9,2.0,69,\N,\N,65,13,1:21.188,194.260,11,2019,12,11,Hungarian Grand Prix,2019-08-04,13:10:00,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,+1 Lap,27351,0
24435,1021,848,5,12,10,1.0,69,\N,\N,65,7,1:20.621,195.626,11,2019,12,11,Hungarian Grand Prix,2019-08-04,13:10:00,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,+1 Lap,27350,0
24436,1021,815,211,16,11,0.0,69,\N,\N,47,15,1:21.734,192.962,11,2019,12,11,Hungarian Grand Prix,2019-08-04,13:10:00,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,+1 Lap,27349,0
24437,1021,807,4,11,12,0.0,69,\N,\N,59,14,1:21.650,193.161,11,2019,12,11,Hungarian Grand Prix,2019-08-04,13:10:00,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,+1 Lap,27347,0
24438,1021,825,210,14,13,0.0,69,\N,\N,67,11,1:21.008,194.691,11,2019,12,11,Hungarian Grand Prix,2019-08-04,13:10:00,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,+1 Lap,27346,0
24439,1021,817,4,20,14,0.0,69,\N,\N,49,8,1:20.839,195.098,11,2019,12,11,Hungarian Grand Prix,2019-08-04,13:10:00,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,+1 Lap,27347,0
24440,1021,826,5,13,15,0.0,68,\N,\N,55,16,1:21.932,192.496,12,2019,12,11,Hungarian Grand Prix,2019-08-04,13:10:00,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,+2 Laps,27350,0
24441,1021,847,3,15,16,0.0,68,\N,\N,66,17,1:22.386,191.435,12,2019,12,11,Hungarian Grand Prix,2019-08-04,13:10:00,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,+2 Laps,27352,0
24442,1021,840,211,18,17,0.0,68,\N,\N,52,6,1:20.603,195.670,12,2019,12,11,Hungarian Grand Prix,2019-08-04,13:10:00,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,+2 Laps,27349,0
24443,1021,841,51,17,18,0.0,68,\N,\N,64,19,1:23.134,189.712,12,2019,12,11,Hungarian Grand Prix,2019-08-04,13:10:00,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,+2 Laps,27348,0
24444,1021,9,3,19,19,0.0,67,\N,\N,42,20,1:23.436,189.026,13,2019,12,11,Hungarian Grand Prix,2019-08-04,13:10:00,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,+3 Laps,27352,0
24445,1021,154,210,9,20,0.0,49,\N,\N,46,18,1:22.809,190.457,34,2019,12,11,Hungarian Grand Prix,2019-08-04,13:10:00,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,Water pressure,27346,0
24446,1022,844,6,1,1,25.0,44,1:23:45.710,5025710,23,4,1:46.664,236.390,1,2019,13,13,Belgian Grand Prix,2019-09-01,13:10:00,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,Finished,27355,1
24447,1022,1,131,3,2,18.0,44,+0.981,5026691,24,3,1:46.580,236.577,1,2019,13,13,Belgian Grand Prix,2019-09-01,13:10:00,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,Finished,27353,10
24448,1022,822,131,4,3,15.0,44,+12.585,5038295,27,2,1:46.465,236.832,1,2019,13,13,Belgian Grand Prix,2019-09-01,13:10:00,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,Finished,27353,10
24449,1022,20,6,2,4,13.0,44,+26.422,5052132,36,1,1:46.409,236.957,1,2019,13,13,Belgian Grand Prix,2019-09-01,13:10:00,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,Finished,27355,1
24450,1022,848,9,17,5,10.0,44,+1:21.325,5107035,41,5,1:47.507,234.537,1,2019,13,13,Belgian Grand Prix,2019-09-01,13:10:00,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,Finished,27354,2
24451,1022,815,211,7,6,8.0,44,+1:24.448,5110158,29,13,1:48.781,231.790,1,2019,13,13,Belgian Grand Prix,2019-09-01,13:10:00,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,Finished,27359,0
24452,1022,826,5,19,7,6.0,44,+1:29.657,5115367,26,7,1:48.143,233.157,1,2019,13,13,Belgian Grand Prix,2019-09-01,13:10:00,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,Finished,27360,0
24453,1022,807,4,12,8,4.0,44,+1:46.639,5132349,34,9,1:48.349,232.714,1,2019,13,13,Belgian Grand Prix,2019-09-01,13:10:00,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,Finished,27357,0
24454,1022,842,5,13,9,2.0,44,+1:49.168,5134878,21,17,1:49.700,229.848,1,2019,13,13,Belgian Grand Prix,2019-09-01,13:10:00,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,Finished,27360,0
24455,1022,840,211,16,10,1.0,44,+1:49.838,5135548,34,10,1:48.357,232.697,1,2019,13,13,Belgian Grand Prix,2019-09-01,13:10:00,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,Finished,27359,0
24456,1022,846,1,11,11,0.0,43,\N,\N,21,8,1:48.321,232.774,5,2019,13,13,Belgian Grand Prix,2019-09-01,13:10:00,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,Engine,27361,0
24457,1022,825,210,8,12,0.0,43,\N,\N,33,11,1:48.677,232.012,11,2019,13,13,Belgian Grand Prix,2019-09-01,13:10:00,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,+1 Lap,27356,0
24458,1022,154,210,9,13,0.0,43,\N,\N,18,16,1:49.274,230.744,11,2019,13,13,Belgian Grand Prix,2019-09-01,13:10:00,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,+1 Lap,27356,0
24459,1022,817,4,10,14,0.0,43,\N,\N,21,18,1:50.451,228.285,11,2019,13,13,Belgian Grand Prix,2019-09-01,13:10:00,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,+1 Lap,27357,0
24460,1022,847,3,14,15,0.0,43,\N,\N,34,14,1:48.860,231.622,11,2019,13,13,Belgian Grand Prix,2019-09-01,13:10:00,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,+1 Lap,27362,0
24461,1022,8,51,6,16,0.0,43,\N,\N,37,12,1:48.753,231.850,11,2019,13,13,Belgian Grand Prix,2019-09-01,13:10:00,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,+1 Lap,27358,0
24462,1022,9,3,0,17,0.0,43,\N,\N,33,15,1:49.220,230.858,11,2019,13,13,Belgian Grand Prix,2019-09-01,13:10:00,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,+1 Lap,27362,0
24463,1022,841,51,18,18,0.0,42,\N,\N,31,6,1:47.560,234.421,3,2019,13,13,Belgian Grand Prix,2019-09-01,13:10:00,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,Accident,27358,0
24464,1022,832,1,15,19,0.0,1,\N,\N,\N,0,\N,\N,75,2019,13,13,Belgian Grand Prix,2019-09-01,13:10:00,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,Power loss,27361,0
24465,1022,830,9,5,20,0.0,0,\N,\N,\N,0,\N,\N,3,2019,13,13,Belgian Grand Prix,2019-09-01,13:10:00,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,Accident,27354,2
24466,1023,844,6,1,1,25.0,53,1:15:26.665,4526665,47,4,1:23.009,251.235,1,2019,14,14,Italian Grand Prix,2019-09-08,13:10:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,Finished,27365,2
24467,1023,822,131,3,2,18.0,53,+0.835,4527500,47,3,1:22.859,251.690,1,2019,14,14,Italian Grand Prix,2019-09-08,13:10:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,Finished,27363,10
24468,1023,1,131,2,3,16.0,53,+35.199,4561864,51,1,1:21.779,255.014,1,2019,14,14,Italian Grand Prix,2019-09-08,13:10:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,Finished,27363,10
24469,1023,817,4,5,4,12.0,53,+45.515,4572180,53,7,1:23.466,249.859,1,2019,14,14,Italian Grand Prix,2019-09-08,13:10:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,Finished,27367,0
24470,1023,807,4,6,5,10.0,53,+58.165,4584830,53,8,1:23.641,249.337,1,2019,14,14,Italian Grand Prix,2019-09-08,13:10:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,Finished,27367,0
24471,1023,848,9,8,6,8.0,53,+59.315,4585980,45,6,1:23.364,250.165,1,2019,14,14,Italian Grand Prix,2019-09-08,13:10:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,Finished,27364,2
24472,1023,815,211,18,7,6.0,53,+1:13.802,4600467,35,9,1:23.770,248.953,1,2019,14,14,Italian Grand Prix,2019-09-08,13:10:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,Finished,27369,0
24473,1023,830,9,19,8,4.0,53,+1:14.492,4601157,41,5,1:23.143,250.830,1,2019,14,14,Italian Grand Prix,2019-09-08,13:10:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,Finished,27364,2
24474,1023,841,51,10,9,2.0,52,\N,\N,44,15,1:24.503,246.793,11,2019,14,14,Italian Grand Prix,2019-09-08,13:10:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,+1 Lap,27368,0
24475,1023,846,1,16,10,1.0,52,\N,\N,52,11,1:24.044,248.141,11,2019,14,14,Italian Grand Prix,2019-09-08,13:10:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,+1 Lap,27371,0
24476,1023,842,5,17,11,0.0,52,\N,\N,51,10,1:23.885,248.611,11,2019,14,14,Italian Grand Prix,2019-09-08,13:10:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,+1 Lap,27370,0
24477,1023,840,211,9,12,0.0,52,\N,\N,31,12,1:24.165,247.784,11,2019,14,14,Italian Grand Prix,2019-09-08,13:10:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,+1 Lap,27369,0
24478,1023,20,6,4,13,0.0,52,\N,\N,50,2,1:22.799,251.872,11,2019,14,14,Italian Grand Prix,2019-09-08,13:10:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,+1 Lap,27365,2
24479,1023,847,3,14,14,0.0,52,\N,\N,51,16,1:24.842,245.807,11,2019,14,14,Italian Grand Prix,2019-09-08,13:10:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,+1 Lap,27372,0
24480,1023,8,51,0,15,0.0,52,\N,\N,52,13,1:24.419,247.039,11,2019,14,14,Italian Grand Prix,2019-09-08,13:10:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,+1 Lap,27368,0
24481,1023,154,210,13,16,0.0,52,\N,\N,31,17,1:24.985,245.393,11,2019,14,14,Italian Grand Prix,2019-09-08,13:10:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,+1 Lap,27366,0
24482,1023,9,3,15,17,0.0,51,\N,\N,47,18,1:24.989,245.382,12,2019,14,14,Italian Grand Prix,2019-09-08,13:10:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,+2 Laps,27372,0
24483,1023,825,210,11,18,0.0,43,\N,\N,38,14,1:24.443,246.968,9,2019,14,14,Italian Grand Prix,2019-09-08,13:10:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,Hydraulics,27366,0
24484,1023,826,5,12,19,0.0,29,\N,\N,19,20,1:25.772,243.142,5,2019,14,14,Italian Grand Prix,2019-09-08,13:10:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,Engine,27370,0
24485,1023,832,1,7,20,0.0,27,\N,\N,10,19,1:25.637,243.525,36,2019,14,14,Italian Grand Prix,2019-09-08,13:10:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,Wheel,27371,0
24486,1024,20,6,3,1,25.0,61,1:58:33.667,7113667,57,5,1:44.802,173.916,1,2019,15,15,Singapore Grand Prix,2019-09-22,12:10:00,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,Finished,27375,3
24487,1024,844,6,1,2,18.0,61,+2.641,7116308,59,4,1:44.723,174.047,1,2019,15,15,Singapore Grand Prix,2019-09-22,12:10:00,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,Finished,27375,3
24488,1024,830,9,4,3,15.0,61,+3.821,7117488,56,8,1:45.176,173.298,1,2019,15,15,Singapore Grand Prix,2019-09-22,12:10:00,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,Finished,27374,2
24489,1024,1,131,2,4,12.0,61,+4.608,7118275,58,7,1:44.914,173.730,1,2019,15,15,Singapore Grand Prix,2019-09-22,12:10:00,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,Finished,27373,10
24490,1024,822,131,5,5,10.0,61,+6.119,7119786,58,2,1:43.534,176.046,1,2019,15,15,Singapore Grand Prix,2019-09-22,12:10:00,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,Finished,27373,10
24491,1024,848,9,6,6,8.0,61,+11.663,7125330,59,9,1:45.260,173.159,1,2019,15,15,Singapore Grand Prix,2019-09-22,12:10:00,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,Finished,27374,2
24492,1024,846,1,9,7,6.0,61,+14.769,7128436,58,11,1:45.716,172.412,1,2019,15,15,Singapore Grand Prix,2019-09-22,12:10:00,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,Finished,27381,0
24493,1024,842,5,11,8,4.0,61,+15.547,7129214,58,13,1:45.769,172.326,1,2019,15,15,Singapore Grand Prix,2019-09-22,12:10:00,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,Finished,27380,0
24494,1024,807,4,8,9,2.0,61,+16.718,7130385,59,12,1:45.765,172.333,1,2019,15,15,Singapore Grand Prix,2019-09-22,12:10:00,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,Finished,27377,0
24495,1024,841,51,10,10,1.0,61,+27.855,7141522,59,10,1:45.630,172.553,1,2019,15,15,Singapore Grand Prix,2019-09-22,12:10:00,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,Finished,27378,0
24496,1024,154,210,17,11,0.0,61,+35.436,7149103,54,16,1:46.274,171.507,1,2019,15,15,Singapore Grand Prix,2019-09-22,12:10:00,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,Finished,27376,0
24497,1024,832,1,7,12,0.0,61,+35.974,7149641,41,15,1:45.969,172.001,1,2019,15,15,Singapore Grand Prix,2019-09-22,12:10:00,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,Finished,27381,0
24498,1024,840,211,16,13,0.0,61,+36.419,7150086,57,6,1:44.896,173.760,1,2019,15,15,Singapore Grand Prix,2019-09-22,12:10:00,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,Finished,27379,0
24499,1024,817,4,20,14,0.0,61,+37.660,7151327,55,14,1:45.915,172.088,1,2019,15,15,Singapore Grand Prix,2019-09-22,12:10:00,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,Finished,27377,0
24500,1024,826,5,14,15,0.0,61,+38.178,7151845,57,3,1:44.371,174.634,1,2019,15,15,Singapore Grand Prix,2019-09-22,12:10:00,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,Finished,27380,0
24501,1024,9,3,19,16,0.0,61,+47.024,7160691,59,18,1:46.793,170.674,1,2019,15,15,Singapore Grand Prix,2019-09-22,12:10:00,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,Finished,27382,0
24502,1024,825,210,13,17,0.0,61,+1:26.522,7200189,58,1,1:42.301,178.168,1,2019,15,15,Singapore Grand Prix,2019-09-22,12:10:00,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,Finished,27376,0
24503,1024,8,51,12,18,0.0,49,\N,\N,18,19,1:47.062,170.245,4,2019,15,15,Singapore Grand Prix,2019-09-22,12:10:00,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,Collision,27378,0
24504,1024,815,211,15,19,0.0,42,\N,\N,15,17,1:46.683,170.850,5,2019,15,15,Singapore Grand Prix,2019-09-22,12:10:00,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,Engine,27379,0
24505,1024,847,3,18,20,0.0,34,\N,\N,29,20,1:48.285,168.322,4,2019,15,15,Singapore Grand Prix,2019-09-22,12:10:00,Marina Bay Street Circuit,Marina Bay,Singapore,1.2914,103.864,18,Collision,27382,0
24506,1025,1,131,2,1,26.0,53,1:33:38.992,5618992,51,1,1:35.761,219.847,1,2019,16,71,Russian Grand Prix,2019-09-29,11:10:00,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,2,Finished,27383,11
24507,1025,822,131,4,2,18.0,53,+3.829,5622821,50,3,1:36.316,218.580,1,2019,16,71,Russian Grand Prix,2019-09-29,11:10:00,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,2,Finished,27383,11
24508,1025,844,6,1,3,15.0,53,+5.212,5624204,52,2,1:36.193,218.860,1,2019,16,71,Russian Grand Prix,2019-09-29,11:10:00,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,2,Finished,27385,3
24509,1025,830,9,9,4,12.0,53,+14.210,5633202,47,5,1:36.937,217.180,1,2019,16,71,Russian Grand Prix,2019-09-29,11:10:00,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,2,Finished,27384,2
24510,1025,848,9,0,5,10.0,53,+38.348,5657340,50,4,1:36.762,217.573,1,2019,16,71,Russian Grand Prix,2019-09-29,11:10:00,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,2,Finished,27384,2
24511,1025,832,1,5,6,8.0,53,+45.889,5664881,53,6,1:38.020,214.780,1,2019,16,71,Russian Grand Prix,2019-09-29,11:10:00,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,2,Finished,27391,0
24512,1025,815,211,11,7,6.0,53,+48.728,5667720,49,7,1:38.043,214.730,1,2019,16,71,Russian Grand Prix,2019-09-29,11:10:00,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,2,Finished,27389,0
24513,1025,846,1,7,8,4.0,53,+57.749,5676741,52,11,1:38.301,214.166,1,2019,16,71,Russian Grand Prix,2019-09-29,11:10:00,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,2,Finished,27391,0
24514,1025,825,210,13,9,2.0,53,+58.779,5677771,53,8,1:38.130,214.539,1,2019,16,71,Russian Grand Prix,2019-09-29,11:10:00,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,2,Finished,27386,0
24515,1025,807,4,6,10,1.0,53,+59.841,5678833,53,12,1:38.519,213.692,1,2019,16,71,Russian Grand Prix,2019-09-29,11:10:00,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,2,Finished,27387,0
24516,1025,840,211,14,11,0.0,53,+1:00.821,5679813,53,15,1:38.611,213.493,1,2019,16,71,Russian Grand Prix,2019-09-29,11:10:00,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,2,Finished,27389,0
24517,1025,826,5,19,12,0.0,53,+1:02.496,5681488,52,9,1:38.228,214.325,1,2019,16,71,Russian Grand Prix,2019-09-29,11:10:00,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,2,Finished,27390,0
24518,1025,8,51,15,13,0.0,53,+1:08.910,5687902,51,13,1:38.589,213.541,1,2019,16,71,Russian Grand Prix,2019-09-29,11:10:00,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,2,Finished,27388,0
24519,1025,842,5,16,14,0.0,53,+1:10.076,5689068,51,14,1:38.606,213.504,1,2019,16,71,Russian Grand Prix,2019-09-29,11:10:00,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,2,Finished,27390,0
24520,1025,841,51,12,15,0.0,53,+1:13.346,5692338,51,16,1:38.696,213.309,1,2019,16,71,Russian Grand Prix,2019-09-29,11:10:00,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,2,Finished,27388,0
24521,1025,9,3,18,16,0.0,28,\N,\N,24,19,1:42.327,205.740,23,2019,16,71,Russian Grand Prix,2019-09-29,11:10:00,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,2,Brakes,27392,0
24522,1025,847,3,17,17,0.0,27,\N,\N,18,18,1:41.705,206.998,23,2019,16,71,Russian Grand Prix,2019-09-29,11:10:00,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,2,Brakes,27392,0
24523,1025,20,6,3,18,0.0,26,\N,\N,16,10,1:38.245,214.288,75,2019,16,71,Russian Grand Prix,2019-09-29,11:10:00,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,2,Power loss,27385,3
24524,1025,817,4,10,19,0.0,24,\N,\N,22,17,1:41.284,207.859,4,2019,16,71,Russian Grand Prix,2019-09-29,11:10:00,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,2,Collision,27387,0
24525,1025,154,210,8,20,0.0,0,\N,\N,\N,0,\N,\N,4,2019,16,71,Russian Grand Prix,2019-09-29,11:10:00,Sochi Autodrom,Sochi,Russia,43.4057,39.9578,2,Collision,27386,0
24526,1026,822,131,3,1,25.0,52,1:21:46.755,4906755,49,4,1:31.862,227.571,1,2019,17,22,Japanese Grand Prix,2019-10-13,05:10:00,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45,Finished,27413,12
24527,1026,20,6,1,2,18.0,52,+13.343,4920098,38,5,1:32.122,226.929,1,2019,17,22,Japanese Grand Prix,2019-10-13,05:10:00,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45,Finished,27415,3
24528,1026,1,131,4,3,16.0,52,+13.858,4920613,45,1,1:30.983,229.770,1,2019,17,22,Japanese Grand Prix,2019-10-13,05:10:00,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45,Finished,27413,12
